Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,class,NON USED,tokens,tweet
3448,3538,3,3,0,0,0,@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.,"['@', 'idisdummies', 'speak', 'one', 'coherent', 'sentence', 'without', 'sounding', 'like', 'nig', '?', 'seriously', '.']",@ idisdummies speak one coherent sentence without sounding like nig ? seriously .
3449,3539,3,2,1,0,0,@IGGYAZALEA it was a joke you fugly bitch be happy uncle snoop even acknowledged your nasty ass lmao,"['@', 'iggyazalea', 'joke', 'fugly', 'bitch', 'happy', 'uncle', 'snoop', 'even', 'acknowledged', 'nasty', 'ass', 'lmao']",@ iggyazalea joke fugly bitch happy uncle snoop even acknowledged nasty ass lmao
3464,3555,3,2,1,0,0,"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat","['@', 'iwanthis_heart', 'ok', 'u', 'fat', 'precious', 'lookin', 'ass', 'bitch', ',', 'u', 'big', 'fat', 'back', 'barnyard', 'lookin', 'ass', 'bitch', '.', 'fix', 'grammar', 'u', 'still', 'fat']","@ iwanthis_heart ok u fat precious lookin ass bitch , u big fat back barnyard lookin ass bitch . fix grammar u still fat"
3470,3562,3,2,1,0,0,@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,"['@', 'iamshady_', ""'s"", 'even', 'real', 'word', '!', 'must', 'hit', 'blunt', 'started', 'making', 'shit', 'nigger', 'ass', 'lol']",@ iamshady_ 's even real word ! must hit blunt started making shit nigger ass lol
3478,3570,3,2,1,0,0,@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,"['@', 'iemonaids', 'done', 'spell', 'check', 'know', 'meant', 'fat', 'liberal', 'dyke', 'feminist', 'nazi', 'bitches']",@ iemonaids done spell check know meant fat liberal dyke feminist nazi bitches
3496,3589,3,3,0,0,0,@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,"['@', 'imtoblame', 'fatherless', 'wallet', 'carrying', 'ass', 'video', 'game', 'playing', 'ass', 'negro', 'breh', '.', 'filth', '.', 'way', 'afford', 'date', '#', 'twitterhoney', '.']",@ imtoblame fatherless wallet carrying ass video game playing ass negro breh . filth . way afford date # twitterhoney .
3501,3594,3,2,1,0,0,@Im_Thirst randies are fags,"['@', 'im_thirst', 'randies', 'fags']",@ im_thirst randies fags
3503,3597,3,2,1,0,0,@ImpactParasite just fuckin roasted this faggot,"['@', 'impactparasite', 'fuckin', 'roasted', 'faggot']",@ impactparasite fuckin roasted faggot
3508,3602,3,2,1,0,0,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,"['@', 'intheovenjews', '@', 'slavecatcher88', '@', 'marylene58', 'hang', 'ovenjew', '.', 'lot', 'common', '.', 'people', 'waste', 'time', 'nigs', '.', 'jews', 'r', 'r', 'problem', '.']",@ intheovenjews @ slavecatcher88 @ marylene58 hang ovenjew . lot common . people waste time nigs . jews r r problem .
3511,3605,3,2,1,0,0,@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats,"['@', 'infidelalie', 'read', 'suck', 'bacon', 'encrusted', 'middle', 'finger', 'muslim', 'twats']",@ infidelalie read suck bacon encrusted middle finger muslim twats
3525,3619,3,2,1,0,0,@ItsKeeshKapeesh *yourself *faggot buy a dictionary,"['@', 'itskeeshkapeesh', '*', '*', 'faggot', 'buy', 'dictionary']",@ itskeeshkapeesh * * faggot buy dictionary
3532,3626,3,2,1,0,0,"@ItsMander @kfc
You can always gets da colored folk back in da cage wit da KFC","['@', 'itsmander', '@', 'kfc', 'always', 'gets', 'da', 'colored', 'folk', 'back', 'da', 'cage', 'wit', 'da', 'kfc']",@ itsmander @ kfc always gets da colored folk back da cage wit da kfc
3538,3632,3,2,1,0,0,@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,"['@', 'itsyour_man', 'nothin', 'much', 'cousin', 'touching', 'white', 'trash', 'wigger', 'wannabe', 'bitch', 'boy', 'dick', 'sucking', 'fucking', 'gay', 'bitch']",@ itsyour_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch
3550,3644,3,2,0,1,0,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;,"['@', 'jgardenofeden', '@', 'kysportsradio', '@', 'ryanlemond', '...', 'country', 'music', 'listeners', 'really', 'hicks', 'alcoholics', '&', '#', '128514', ';', '&', '#', '128514', ';']",@ jgardenofeden @ kysportsradio @ ryanlemond ... country music listeners really hicks alcoholics & # 128514 ; & # 128514 ;
3554,3649,3,2,1,0,0,@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile,"['@', 'jmc2488', '@', 'jetsgreen', '@', 'tb12fan', 'fuck', 'ya', 'little', 'bitch', 'look', 'like', 'mexican', 'sucking', 'cock', 'ur', 'profile']",@ jmc2488 @ jetsgreen @ tb12fan fuck ya little bitch look like mexican sucking cock ur profile
3557,3652,3,2,0,1,0,@JOLTNG niger,"['@', 'joltng', 'niger']",@ joltng niger
3559,3655,3,3,0,0,0,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.","['@', 'jpantsdotcom', '@', 'todd__kincannon', '@', 'the__realtony', ""'m"", 'partial', ',', 'faggot', '..', 'homo', '...', 'fairly', 'describes', 'sick', 'twisted', 'assholes', '.']","@ jpantsdotcom @ todd__kincannon @ the__realtony 'm partial , faggot .. homo ... fairly describes sick twisted assholes ."
3563,3659,3,2,1,0,0,@JRise88 @G_Anderson4 what do you want fag,"['@', 'jrise88', '@', 'g_anderson4', 'want', 'fag']",@ jrise88 @ g_anderson4 want fag
3564,3660,3,2,1,0,0,@JRise88 @LongLiveTylerD your a fag,"['@', 'jrise88', '@', 'longlivetylerd', 'fag']",@ jrise88 @ longlivetylerd fag
3567,3663,3,2,1,0,0,@JRise88 shut up you stupid bitch,"['@', 'jrise88', 'shut', 'stupid', 'bitch']",@ jrise88 shut stupid bitch
3591,3687,3,2,1,0,0,@JacobbBacker fag,"['@', 'jacobbbacker', 'fag']",@ jacobbbacker fag
3593,3689,3,3,0,0,0,@JacobbBacker you don't know shit about me faggot bitch,"['@', 'jacobbbacker', ""n't"", 'know', 'shit', 'faggot', 'bitch']",@ jacobbbacker n't know shit faggot bitch
3596,3692,3,3,0,0,0,@JadeGreenleaf fag,"['@', 'jadegreenleaf', 'fag']",@ jadegreenleaf fag
3597,3693,3,2,1,0,0,@JaiBrooks1 faggot,"['@', 'jaibrooks1', 'faggot']",@ jaibrooks1 faggot
3598,3694,3,2,1,0,0,@JaiBrooks1 not funny u faggot,"['@', 'jaibrooks1', 'funny', 'u', 'faggot']",@ jaibrooks1 funny u faggot
3600,3696,3,2,1,0,0,@JaiBrooks1 ur brother looks so queer and ugly,"['@', 'jaibrooks1', 'ur', 'brother', 'looks', 'queer', 'ugly']",@ jaibrooks1 ur brother looks queer ugly
3611,3709,3,2,0,1,0,"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.","['@', 'jasonmoriarty13', 'remember', 'nephew', 'lucas', 'crying', 'dan', 'saying', '``', 'quit', 'pussy', 'grow', 'pair', ""''"", 'something', '.', '&', '#', '128514', ';', '&', '#', '128557', ';', 'dans', 'funny', '.']",@ jasonmoriarty13 remember nephew lucas crying dan saying `` quit pussy grow pair '' something . & # 128514 ; & # 128557 ; dans funny .
3634,3733,3,2,1,0,0,@Jaytwofly @G_MUCKA good leave you stupid faggot,"['@', 'jaytwofly', '@', 'g_mucka', 'good', 'leave', 'stupid', 'faggot']",@ jaytwofly @ g_mucka good leave stupid faggot
3635,3734,3,2,1,0,0,"@Jaytwofly huh, lol mad nigger is mad","['@', 'jaytwofly', 'huh', ',', 'lol', 'mad', 'nigger', 'mad']","@ jaytwofly huh , lol mad nigger mad"
3657,3758,3,2,1,0,0,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,"['@', 'jewelsanddrugs9', '@', 'ladygaga', '@', 'madonna', 'lmao', 'madonnas', 'music', 'sucks', '?', 'yeah', ""'re"", 'fucking', 'stupid', 'think', 'gaga', 'better', '.', 'retard']",@ jewelsanddrugs9 @ ladygaga @ madonna lmao madonnas music sucks ? yeah 're fucking stupid think gaga better . retard
3660,3761,3,2,1,0,0,@JimBoberson happy birthday faggot,"['@', 'jimboberson', 'happy', 'birthday', 'faggot']",@ jimboberson happy birthday faggot
3664,3765,3,2,1,0,0,"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.","['@', 'jizzatthescene', 'assume', 'shit', ',', 'hmm', 'cuz', 'u', ""n't"", 'know', 'fuck', 'u', 'talking', 'crackers', 'days', '.']","@ jizzatthescene assume shit , hmm cuz u n't know fuck u talking crackers days ."
3672,3776,3,2,1,0,0,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,"['@', 'joedouglas1', 'guess', 'blaspheme', 'allah', 'ok', 'pos', 'muzzie', 'huh', '?', '@', 'jewjitsugrl', '@', 'efilnikcufecin7', '@', 'darknight420']",@ joedouglas1 guess blaspheme allah ok pos muzzie huh ? @ jewjitsugrl @ efilnikcufecin7 @ darknight420
3673,3777,3,3,0,0,0,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,"['@', 'joedouglas1', 'sit', 'stfu', 'raghead', '@', 'darknight420', '@', 'hajihuntingpat']",@ joedouglas1 sit stfu raghead @ darknight420 @ hajihuntingpat
3677,3783,3,3,0,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,"['@', 'joey_d26', 'sweet', 'comeback', 'u', 'fuckin', 'herb', 'dnt', 'watch', 'soccer', 'id', 'still', 'wax', 'bitch', 'ass', 'go', 'swallow', 'red', 'soxs', 'kids', 'ur', 'nyc', 'fag']",@ joey_d26 sweet comeback u fuckin herb dnt watch soccer id still wax bitch ass go swallow red soxs kids ur nyc fag
3699,3806,3,2,1,0,0,"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?","['@', 'juanyeeze', 'damn', 'took', 'dumb', 'spic', 'nearly', '2', 'days', 'respond', ',', 'wuz', 'really', 'good', 'tho', 'beaner', '?']","@ juanyeeze damn took dumb spic nearly 2 days respond , wuz really good tho beaner ?"
3700,3807,3,2,1,0,0,"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull","['@', 'juanyeeze', 'shut', 'yo', 'beaner', 'ass', 'spic', 'hop', 'faggot', 'ass', 'back', 'across', 'border', 'little', 'nigga', ',', 'go', 'listen', 'pitbull']","@ juanyeeze shut yo beaner ass spic hop faggot ass back across border little nigga , go listen pitbull"
3720,3827,3,2,1,0,0,@JungleFeverFren fuck u nigger,"['@', 'junglefeverfren', 'fuck', 'u', 'nigger']",@ junglefeverfren fuck u nigger
3751,3859,3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,"['@', 'klsouth', '@', 'miss_didi23', 'evil', 'love', 'whitey', 'racist', 'thinks', 'delbert', 'belton', 'deserved', '.', '@', 'maryforbes14', '@', 'enemiesofdonnaj', '@', 'stephannanson']",@ klsouth @ miss_didi23 evil love whitey racist thinks delbert belton deserved . @ maryforbes14 @ enemiesofdonnaj @ stephannanson
3759,3867,3,2,1,0,0,@KamRenee ugly nigger,"['@', 'kamrenee', 'ugly', 'nigger']",@ kamrenee ugly nigger
3778,3886,3,2,1,0,0,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy","['@', 'keebithalal', '@', 'loganswarning', 'got', 'ta', 'love', 'islamofascist', 'cow', 'tries', 'make', 'retort', 'age', ',', 'typical', 'muzzie', 'idiocy']","@ keebithalal @ loganswarning got ta love islamofascist cow tries make retort age , typical muzzie idiocy"
3801,3910,3,2,0,1,0,"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day","['@', 'ken_gth', 'nahh', ',', 'whatever', 'spook', 'spic', ',', 'still', ""n't"", 'like', '.', 'good', 'day']","@ ken_gth nahh , whatever spook spic , still n't like . good day"
3805,3914,3,2,1,0,0,@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot,"['@', 'kenny__wright', '@', 'itsfrankybitch', '@', 'yopapi_chulo', '17', 'high', 'school', 'dont', 'house', 'fucking', 'faggot']",@ kenny__wright @ itsfrankybitch @ yopapi_chulo 17 high school dont house fucking faggot
3815,3925,3,2,1,0,0,@Kevin_McAdams Because Ian's retarded,"['@', 'kevin_mcadams', 'ian', ""'s"", 'retarded']",@ kevin_mcadams ian 's retarded
3835,3945,3,2,0,1,0,"@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....","['@', 'kinghov1313', 'got', 'dyke', 'wit', 'child', 'whse', 'mgr', ',', 'jus', 'hired', 'another', 'girlboy', 'dis', 'week', '....']","@ kinghov1313 got dyke wit child whse mgr , jus hired another girlboy dis week ...."
3844,3954,3,2,1,0,0,@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol,"['@', 'king_albert21', '@', 'ceto_13', 'u', 'pulled.that', 'queer', 'shit', 'spon', 'u', 'put', 'homo', 'lol']",@ king_albert21 @ ceto_13 u pulled.that queer shit spon u put homo lol
3860,3971,6,4,2,0,0,"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri","['@', 'kuntakayne', 'never', 'seen', 'ignorant', ',', 'illiterate', 'pieces', 'shit', 'life', '.', 'bring', 'natl', 'guard', '&', 'amp', ';', 'disperse', 'trash', '.', '@', 'bassem_masri']","@ kuntakayne never seen ignorant , illiterate pieces shit life . bring natl guard & amp ; disperse trash . @ bassem_masri"
3869,3982,7,6,1,0,0,@L1LTR4P fucking losers wetbacks #SorryNotSorry,"['@', 'l1ltr4p', 'fucking', 'losers', 'wetbacks', '#', 'sorrynotsorry']",@ l1ltr4p fucking losers wetbacks # sorrynotsorry
3902,4016,3,3,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,"['@', 'legionary1488', '@', 'jomavaesjos', 'ebloa', 'case', 'texas', '.', 'kill', 'niggers', 'might', 'safe', '.']",@ legionary1488 @ jomavaesjos ebloa case texas . kill niggers might safe .
3906,4020,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,"['@', 'leonbaptist', 'idk', 'mouthy', 'spics', 'welfare', '6', 'kids', '3', 'baby', 'daddy', ""'s"", '?']",@ leonbaptist idk mouthy spics welfare 6 kids 3 baby daddy 's ?
3911,4025,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.,"['@', 'levi_page', ""n't"", 'bend', 'way', 'queer', '.', 'thanks', 'offer', ""'s"", 'flattering', '.']",@ levi_page n't bend way queer . thanks offer 's flattering .
3912,4026,3,3,0,0,0,@LexVan13 go back to nigeria faggot,"['@', 'lexvan13', 'go', 'back', 'nigeria', 'faggot']",@ lexvan13 go back nigeria faggot
3927,4043,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon,"['@', 'lil_a47', '&', '#', '128514', ';', '&', '#', '128514', ';', '&', '#', '128514', ';', ""'re"", 'coon']",@ lil_a47 & # 128514 ; & # 128514 ; & # 128514 ; 're coon
3952,4069,3,2,1,0,0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.","['@', 'lobstrthinktank', 'yeah', '!', '.', 'people', ',', 'women', ',', 'laff', 'set', 'apart', 'men', '...', 'love', 'real', 'niggas', 'niggers', '.']","@ lobstrthinktank yeah ! . people , women , laff set apart men ... love real niggas niggers ."
3954,4071,3,2,0,1,0,"@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards","['@', 'lokihulibele', '@', 'mediacrooks', '@', 'aamaadmiparty', 'mix', ',', 'retards', '.', 'aap', 'maoists', ',', 'terrorists', ',', 'congies', 'delusional', 'retards']","@ lokihulibele @ mediacrooks @ aamaadmiparty mix , retards . aap maoists , terrorists , congies delusional retards"
3962,4079,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,"['@', 'lovelesslovely', '@', 'kwitchabichen25', 'hey', 'aklve', '!', 'im', 'taking', 'black', 'ghetto', 'trash', '.', 'youre', 'blocked', 'nigger']",@ lovelesslovely @ kwitchabichen25 hey aklve ! im taking black ghetto trash . youre blocked nigger
4015,4135,3,3,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby,"['@', 'makeanothahov', 't.o', '.', 'faggot', 'crybaby']",@ makeanothahov t.o . faggot crybaby
4030,4150,3,2,1,0,0,@MarianCristinax you a fag b,"['@', 'mariancristinax', 'fag', 'b']",@ mariancristinax fag b
4036,4157,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!,"['@', 'markhalperin', '@', 'wsjopinion', '@', 'barackobama', 'anything', 'trash', 'black', 'president', '!', '!']",@ markhalperin @ wsjopinion @ barackobama anything trash black president ! !
4046,4167,3,3,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo,"['@', 'matthometeam', '-', 'know', 'faggot', '.', 'literally', 'thousands', 'people', 'radar', 'homo']",@ matthometeam - know faggot . literally thousands people radar homo
4048,4169,3,2,1,0,0,@Matt_Petrie22 geta Life faggot,"['@', 'matt_petrie22', 'geta', 'life', 'faggot']",@ matt_petrie22 geta life faggot
4059,4180,3,3,0,0,0,@Maxwell_Larsen your a cunt,"['@', 'maxwell_larsen', 'cunt']",@ maxwell_larsen cunt
4065,4187,3,2,1,0,0,@McwilliamsBrett shut your legs hoe,"['@', 'mcwilliamsbrett', 'shut', 'legs', 'hoe']",@ mcwilliamsbrett shut legs hoe
4076,4198,3,3,0,0,0,@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!,"['@', 'menachemdreyfus', '@', 'natlfascist88', '@', 'waspnse', 'shit', 'ass', 'shabbat', 'moms', 'pussy', 'u', 'jew', 'bastard', '.', 'ur', 'times', 'coming', '.', 'heil', 'hitler', '!']",@ menachemdreyfus @ natlfascist88 @ waspnse shit ass shabbat moms pussy u jew bastard . ur times coming . heil hitler !
4117,4239,3,2,1,0,0,@MilesM_05 shut up coon.,"['@', 'milesm_05', 'shut', 'coon', '.']",@ milesm_05 shut coon .
4123,4245,3,2,1,0,0,@MillerLite I don't follow you because everything about your company is white trash.,"['@', 'millerlite', ""n't"", 'follow', 'everything', 'company', 'white', 'trash', '.']",@ millerlite n't follow everything company white trash .
4124,4246,3,2,1,0,0,@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,"['@', 'mimistheone', 'really', 'seem', 'love', 'sandusky', '.', 'weirdo', '.', 'ur', 'creepy', 'ass', 'cracker', '!']",@ mimistheone really seem love sandusky . weirdo . ur creepy ass cracker !
4125,4247,3,2,1,0,0,@Mimistheone stop trolling me u creepy ass cracker!!!,"['@', 'mimistheone', 'stop', 'trolling', 'u', 'creepy', 'ass', 'cracker', '!', '!', '!']",@ mimistheone stop trolling u creepy ass cracker ! ! !
4130,4252,3,2,1,0,0,"@Misplaced_Momma 
She be what we say in da hood white trash","['@', 'misplaced_momma', 'say', 'da', 'hood', 'white', 'trash']",@ misplaced_momma say da hood white trash
